"AB  - Initial studies found that female Dahl salt-sensitive (DS) rats exhibit greater  blood pressure (BP) salt sensitivity than female spontaneously hypertensive rats   (SHR). On the basis of the central role played by NO in sodium excretion and BP  control, we further tested the hypothesis that blunted increases in BP in female   SHR will be accompanied by greater increases in renal inner medullary nitric  oxide synthase (NOS) activity and expression in response to a high-salt (HS) diet  compared with DS rats. Gonad-intact and ovariectomized (OVX) female SHR and DS  rats were placed on normal salt (NS; 0.4% salt) or HS (4% salt) diet for 2 wk.  OVX did not alter BP in SHR, and HS diet produced a modest increase in BP. OVX  significantly increased BP in DS rats on NS; HS further increased BP in all DS  rats, although OVX had a greater increase in BP. Renal inner medullary NOS  activity, total NOS3 protein, and NOS3 phosphorylated on serine residue 1177 were  not altered by salt or OVX in either strain. NOS1 protein expression, however,  significantly increased with HS only in SHR, and this corresponded to an increase  in urinary nitrate/nitrite excretion. SHR also exhibit greater NOS1 and NOS3  protein expression than DS rats. These data indicate that female sex hormones  offer protection against HS-mediated elevations in BP in DS rats but not SHR. We   propose that the relative resistance to HS-mediated increases in BP in SHR is  related to greater NOS expression and the ability to increase NOS1 protein  expression compared with DS rats."|"shr,bp,rats,salt,female"|"bp,rats,ds,shr,hs" 
"AB  - BACKGROUND: The role of copy number variation (CNV) has been poorly explored in  essential hypertension in part due to technical difficulties in accurately  assessing absolute numbers of DNA copies. Droplet digital PCR (ddPCR) provides a   powerful new approach to CNV quantitation. The aim of our study was to  investigate whether CNVs located in regions previously associated with blood  pressure (BP) variation in genome-wide association studies (GWAS) were associated  with essential hypertension by the use of ddPCR. METHODS: Using a "power of  extreme" approach, we quantified nucleic acids using ddPCR in white subjects from  the Victorian Family Heart Study with extremely high (n = 96) and low (n = 92)  SBP, providing power equivalent to 1714 subjects selected at random. RESULTS: A  deletion of the CNVs esv27061 and esv2757747 on chromosome 1p13.2 was  significantly more prevalent in extreme high BP subjects after adjustment for  age, body mass index and sex (12.6% vs. 2.2%; P = 0.013). CONCLUSIONS: Our data  suggests that CNVs within regions identified in previous GWAS may play a role in   human essential hypertension."|"subjects,cnvs,ddpcr,essential,hypertension"|"cnvs,ddpcr,essential,hypertension,subjects" 
"AB  - OBJECTIVE: Epidemiological studies have shown that E-selectin gene polymorphisms   (A561C and C1839T) may be associated with essential hypertension (EH), but the  results are conflicting in different ethnic populations. Thus, we performed this   meta-analysis to investigate a more authentic association between E-selectin gene  polymorphisms and the risk of EH. METHODS: We searched the relevant studies for  the present meta-analysis from the following electronic databases: PubMed,  Embase, Cochrane Library, Google Scholar, Web of Science, Wanfang Data, and China  National Knowledge Infrastructure (CNKI). Odds ratios (OR) with 95% confidence  interval (CI) were used to evaluate the strength of the association between  E-selectin gene polymorphisms and EH susceptibility. The pooled ORs were  performed for dominant model, allelic model and recessive model. The publication   bias was examined by Begg's funnel plots and Egger's test. RESULTS: A total of  eleven studies met the inclusion criteria. All studies came from Asians. Ten  studies (12 cohorts) evaluated the A561C polymorphism and EH risk, including  2,813 cases and 2,817 controls. The pooled OR was 2.280 (95%CI: 1.893-2.748,  P<0.001) in dominant model, 5.284 (95%CI: 2.679-10.420, P<0.001) in recessive  model and 2.359 (95%CI: 1.981-2.808, P = 0.001) in allelic model. Four studies  (six cohorts) evaluated C1839T polymorphism and EH risk, including 1,700 cases  and 1,681 controls. The pooled OR was 0.785 (95%CI: 0.627-0.983, P = 0.035) in  dominant model, 1.250 (95%CI: 0.336-4.652, P = 0.739) in recessive model and  0.805 (95%CI: 0.649-0.999, P = 0.049) in allelic model. CONCLUSION: The current  meta-analysis concludes that the C allele of E-selectin A561C gene polymorphism  might increase the EH risk in Asian population, whereas the T allele of  E-selectin C1839T gene polymorphism might decrease the EH risk."|"studies,eh,selectin,gene,meta"|"model,95,ci,eh,studies" 
"AB  - OBJECTIVES: Hypertension is one of the major cardiovascular diseases. It affects   nearly 1.56 billion people worldwide. The present study is about a particular  genetic polymorphism (A1166C), gene expression and protein expression of the  angiotensin II type I receptor (AT1R) (SNP ID: rs5186) and its association with  essential hypertension in a Northern Indian population. METHODS: We analyzed the   A1166C polymorphism and expression of AT1R gene in 250 patients with essential  hypertension and 250 normal healthy controls. RESULTS: A significant association   was found in the AT1R genotypes (AC+CC) with essential hypertension (chi2 =  22.48, p = 0.0001). Individuals with CC genotypes were at 2.4 times higher odds  (p = 0.0001) to develop essential hypertension than individuals with AC and AA  genotypes. The statistically significant intergenotypic variation in the systolic  blood pressure was found higher in the patients with CC (169.4+/-36.3 mmHg) as  compared to that of AA (143.5+/-28.1 mmHg) and AC (153.9+/-30.5 mmHg) genotypes  (p = 0.0001). We found a significant difference in the average delta-CT value (p   = 0.0001) wherein an upregulated gene expression (approximately 16 fold) was  observed in case of patients as compared to controls. Furthermore, higher  expression of AT1R gene was observed in patients with CC genotype than with AC  and AA genotypes. A significant difference (p = 0.0001) in the protein expression  of angiotensin II Type 1 receptor was also observed in the plasma of patients  (1.49+/-0.27) as compared to controls (0.80+/-0.24). CONCLUSION: Our findings  suggest that C allele of A1166C polymorphism in the angiotensin II type 1  receptor gene is associated with essential hypertension and its upregulation  could play an important role in essential hypertension."|"hypertension,essential,gene,expression,patients"|"hypertension,essential,expression,0001,gene" 
"AB  - A 33-year-old woman with presumed essential hypertension and symptoms equivalent   to New York Heart Association class II was suspected of heart failure and  referred to echocardiography. The patient's ECG showed a left bundle branch  block. Electrolytes, serum creatinine and estimated-glomerular filtration rate as  well as urine test for protein were all normal. The patient had no peripheral  oedema. The transthoracic echocardiography confirmed systolic and diastolic  dysfunction and an ejection fraction of 25% and left ventricular hypertrophy.  Ultrasound of renal arteries and renal CT angiography (renal CTA) revealed a  significant stenosis and an aneurysm corresponding to the right renal artery with  challenges to traditional interventions."|"renal,echocardiography,patient,left,heart"|"renal,echocardiography,heart,left,patient" 
"AB  - CONTEXT: Hypertension treatments include sodium restriction, pharmacological  management, and lifestyle modifications. Although many cases of hypertension can   be controlled by medication, individuals may experience side effects or incur  out-of-pocket expenses, and some may not comply with the treatment regimen.  Although some previous studies have shown a favorable effect for qigong on  hypertension, well-designed, rigorous trials evaluating the effect of qigong on  hypertension are scarce. OBJECTIVE: This study aimed to evaluate the effect of  qigong on prehypertension and mild hypertension and to calculate a sample size  for a subsequent randomized, clinical trial (RCT). DESIGN: Participants were  randomized to a qigong group or an untreated control group. SETTING: This study  was conducted at the Oriental Medical Center of Dongeui University, in the  Republic of Korea. PARTICIPANTS: Participants were individuals between the ages  of 19 and 65 y with systolic blood pressure (SBP) between 120 and 159 mm Hg  and/or diastolic blood pressure (DBP) between 80 and 99 mm Hg. INTERVENTION: The   qigong group attended qigong classes 3 x/wk and performed qigong at home at least  2 x/wk. Participants in the control group did not receive any intervention for  hypertension. OUTCOME MEASURES: Outcome measures for this study were (1) changes   in blood pressure (BP); (2) quality of life (QOL) using 2 surveys: the Medical  Outcomes Study (MOS) 36-item short form (SF-36) (Korean version) and the Measure   Yourself Medical Outcome Profile 2 (MYMOP2); and (3) hormone levels. RESULTS: Of   40 participants, 19 were randomly assigned to the qigong group, and 21 were  assigned to the control group. After 8 wk, significant differences were observed   between the qigong and the control groups regarding changes in SBP (P = .0064)  and DBP (P = .0003). Among the categories of the MYMOP2 questionnaire, only  wellbeing was significantly different between the 2 groups (P = .0322). The  qigong group showed a significantly greater improvement in the physical component  score of the SF-36 compared with the control group (P = .0373). Regarding changes  in hormone levels, there was no significant difference between the qigong and the  control groups. This pilot study demonstrates that regarding sample size, a RCT  evaluating the effect of qigong on hypertension should include 22 participants  based on DBP and 285 participants based on SBP in each group, thus allowing for a  loss to follow-up rate of 20%. CONCLUSION: The results indicate that qigong may  be an effective intervention in reducing BP in prehypertension and mild  hypertension. Further studies should include an appropriate sample size and  methodology to determine the mechanism of qigong on BP."|"qigong,hypertension,group,study,participants"|"qigong,group,hypertension,participants,control" 
"AB  - Hypertension is becoming a public health emergency worldwide. It has been seen  that both genetics and gene-environment interactions are major determinants of  lipoprotein abnormalities and hypertension. This study elucidates the effect of  apolipoprotein AI gene polymorphism (G-75A and C+83T) in 50 cases of essential  hypertension and equal number of age & sex matched control subjects in the Indian  population. Higher instances of obesity and more adverse biochemical profiles  were found in hypertensives [GA (74%) and CT (56%) most commonly observed  genotypes]. Presence of A and T alleles and GA (-75 bp) and CT (+83 bp)  heterozygosity in apolipoprotein AI gene play an important role in essential  hypertension (GA genotype had an odds ratio of 4.27 (1.69-10.96) of developing  essential hypertension). The odds ratio for the GA genotype was 3.74 (95%CI,  0.83-9.0) in the presence of confounding factors including total proteins,  albumin, amylase, cholesterol, triglycerides, LDL, VLDL and body mass index. It  indicates one of the potential areas where population studies may be taken up for  identifying the genetic basis of essential hypertension."|"hypertension,ga,essential,gene,population"|"hypertension,essential,ga,gene,74" 
"AB  - OBJECTIVES: Low vitamin D status has been shown to be associated with  hypertension. We planned to research the effect of vitamin D and nifedipine in  the treatment of patients with essential hypertension. METHODS: Patients with  grades I-II essential hypertension were enrolled in this single-center,  double-blind, placebo-controlled trial in Beijing. All patients received a  conventional antihypertensive drug (nifedipine, 30 mg/d). One hundred and  twenty-six patients were randomly assigned to receive vitamin D (n=63, 2000 IU/d)  or a placebo (n=63) as an add-on to nifedipine, by the method of permutated block  randomization. Ambulatory blood pressure monitoring was performed at baseline  (month 0), at month 3 and at month 6. RESULTS: In vitamin D supplementation  group, there was a significant increase in mean 25-hydroxyvitamin D levels from  baseline (19.4 +/- 11.6 ng/ml) to 6 months (34.1 +/- 12.2 ng/ml; p<0.001). At 6  months, the primary end points, a difference in the fall of 24-h mean blood  pressure, between the groups was -6.2 mmHg (95% CI -11.2; -1.1) for systolic  blood pressure (p<0.001) and -4.2 mmHg (95% CI -8.8; -0.3) for diastolic blood  pressure (p<0.001) under intention to treat analysis. In patients with vitamin D   <30 ng/ml at baseline (n=113), 24-h mean blood pressure decreased by 7.1/5.7 mmHg  (p<0.001). Safety and tolerability were similar among the two groups.  CONCLUSIONS: Vitamin D supplementation can reduce blood pressure in patients with  hypertension, it can be an adjuvant therapy for patients with grades I-II  essential hypertension. CLINICAL TRIAL REGISTRATION: This study was registered in  the Chinese Clinical Trial Registry, it is available in Website:  http://www.chictr.org/cn/; REGISTRATION NUMBER: ChiCTR-ONC-13003840."|"vitamin,patients,hypertension,blood,pressure"|"patients,blood,pressure,vitamin,hypertension" 
"AB  - The transcript levels of circadian rhythm genes CLOCK, BMAL1, and PER1 in buccal   epithelial cells of the patients with essential arterial hypertension was  analyzed in relation to polymorphic variants of CLOCK and BMAL1 genes. These  levels were assessed with realtime PCR method at daily hours 9, 13, and 17. The  significant differences were revealed in transcript levels of the examined genes   in patients with various genotypes at the polymorphic markers 3111TC and 257TG  regulatory regions of CLOCK gene. The study detected no significant differences  among the carriers of various genotypes at polymorphic markers 862TC and 2121GA  of CLOCK gene and 56445TC of BMAL1 gene."|"clock,genes,levels,patients,bmal1"|"clock,bmal1,gene,genes,levels" 
"AB  - The aim of the study was to improve the diagnosis of essential hypertension (EH)   stage II in patients with different circadian blood pressure profile through a  comprehensive analysis of various parts of hemodynamics. The diagnostic  capabilities of compression-decompression test by using of original method  angio-tensio-rheo-baro-graphy (ATRBG), which is based on volume-impedance  dependence of forearm tissue's hyperemia, peculiarities of the changes of  microcirculation of the nail bed and central venous pressure (CVP) have been  studied in 92 patients with EH stage II depending on the circadian rhythm of  blood pressure. The results of using ATRBG may indicate that the arterial  hypertension is combined with venous one in the majority of patients with EH  stage II. We have discovered the inverse relationship between the increasing of  CVP level and the decreasing of density of functional capillaries in the patients  with low (non-dipper) and negative (night-picker) circadian index of arterial  pressure that can be proposed as new diagnostic criteria of progression of EH."|"pressure,patients,eh,circadian,hypertension"|"eh,patients,pressure,circadian,ii" 
"AB  - The (pro)renin receptor ((P)RR) is expressed in several tissues including kidney,  heart and brain, and is thought to regulate the tissue renin-angiotensin system  (RAS) through the non-proteolytic activation of prorenin. (P)RR is cleaved by  furin to generate soluble (P)RR (s(P)RR), which is secreted into the  extracellular space. s(P)RR is a candidate biomarker reflecting the status of the  tissue RAS. Here, we investigated the relationship between background factors and  serum s(P)RR levels. We measured s(P)RR levels in 122 patients with essential  hypertension (EH) and assessed the relationships between background factors and  s(P)RR levels. Serum s(P)RR levels were 19.0+/-4.9 ng ml(-1). Single regression  analyses showed that age (r=0.251, P<0.01), serum creatinine levels (r=0.229,  P<0.05) and urinary angiotensinogen excretion (r=0.196, P<0.05) were positively  correlated with s(P)RR levels, whereas estimated glomerular filtration rate  (eGFR; r=-0.337, P<0.001) were negatively correlated. Multiple regression  analyses of age, blood pressure (BP), hemoglobin A1c (HbA1c) and s(P)RR levels  revealed that age and s(P)RR levels were negatively correlated with the eGFR  (P<0.05). In patients with EH, serum s(P)RR levels correlated positively with  renal function independent of age, BP and HbA1c. These findings support s(P)RR as  a useful biomarker that reflects the status of the tissue RAS."|"rr,levels,age,correlated,tissue"|"rr,levels,age,correlated,serum" 
"AB  - BACKGROUND: The T594M variant of the beta-subunit of the sodium epithelial  channel (ENaC) gene may contribute to hypertension in individuals of Indo-Aryan  origin. METHODS: Present study was performed to assess the role of the ENaC gene   variant as an independent risk factor for hypertension in subjects of Indo-Aryan   ancestry. A total of 150 patients of recently detected essential hypertension and  150 matched controls were genotyped for the T594M polymorphism of the ENaC gene  by PCR-RFLP method. RESULTS: beta-T594M mutation was found to be non-polymorphic.  There was major genotype call in both the groups i.e. cases and controls. Other  phenotypic parameters like age, sex and body mass index were also similar among  hypertensive patients and controls (P > 0.05). Hypertensive patients had  significantly higher total cholesterol and triglycerides compared with controls  (P < 0.0001). CONCLUSION: These results do not suggest an important role for the   T594M variant of the ENaC gene contributing to either the development or severity  of hypertension in subjects of Indo-Aryan ancestry."|"controls,enac,hypertension,gene,t594m"|"controls,enac,gene,hypertension,t594m" 
"AB  - PURPOSE: To compare the use of antihypertensive medications and diagnostic tests   among adolescents and young adults with primary versus secondary hypertension.  METHODS: We conducted retrospective cohort analysis of claims data for  adolescents and young adults (12-21 years of age) with >/=3 years of insurance  coverage (>/=11 months/year) in a large private managed care plan during  2003-2009 with diagnosis of primary hypertension or secondary hypertension. We  examined their use of antihypertensive medications and identified demographic  characteristics and the presence of obesity-related comorbidities. For the subset  receiving antihypertensive medications, we examined their diagnostic test use  (echocardiograms, renal ultrasounds, and electrocardiograms). RESULTS: The study   sample included 1,232 adolescents and young adults; 84% had primary hypertension   and 16% had secondary hypertension. The overall prevalence rate of hypertension  was 2.6%. One quarter (28%) with primary hypertension had one or more  antihypertensive medications, whereas 65% with secondary hypertension had one or   more antihypertensive medications. Leading prescribers of antihypertensives for  subjects with primary hypertension were primary care physicians (80%), whereas  antihypertensive medications were equally prescribed by primary care physicians  (43%) and sub-specialists (37%) for subjects with secondary hypertension.  CONCLUSIONS: The predominant hypertension diagnosis among adolescents and young  adults is primary hypertension. Antihypertensive medication use was higher among   those with secondary hypertension compared with those with primary hypertension.   Further study is needed to determine treatment effectiveness and patient outcomes  associated with differential treatment patterns used for adolescents and young  adults with primary versus secondary hypertension."|"hypertension,antihypertensive,primary,medications,secondary"|"hypertension,primary,antihypertensive,secondary,medications" 
"AB  - This study investigates arterial stiffness changes after acute exercise in young   patients with untreated, recently diagnosed grade I essential hypertension (UH)  compared with normotensive (NT) individuals and the effect of antihypertensive  treatment on this phenomenon. Study 1 consisted of 25 UH and 15 NT patients. UH  patients who received treatment were included in study 2 and were followed-up  after a 3-month treatment period with an angiotensin II receptor blocker. Aortic   pulse wave velocity (PWV) was assessed at baseline, at maximal exercise, and at  10, 30, and 60 minutes later. In UH patients, PWV increased significantly at  maximal exercise and 10 and 30 minutes of recovery, despite blood pressure fall  to baseline levels. No significant PWV changes were observed in NT patients.  Post-treatment PWV levels were significantly decreased and similar to those of NT  patients. Arterial stiffness is impaired following high-intensity acute exercise   even in the early stages of hypertension. Antihypertensive treatment ameliorates   these effects."|"patients,treatment,exercise,pwv,nt"|"patients,treatment,exercise,nt,pwv" 
"AB  - Bradykinin participates in various hypertensive processes, exerted via its type 1  and type 2 receptors (BKR1 and BKR2). The aim of the study was to investigate  BKR1 and BK2R gene expression in peripheral monocytes in patients with essential   hypertension compared with healthy individuals. Seventeen hypertensive patients  (9 males, age 56 +/- 7 years) and 12 healthy individuals (7 males, age 55 +/- 6)   participated. Mononuclear cells isolated using anti-CD14+ antibodies and mRNAs of  BKR1 and BKR2 were estimated by real-time quantitative reverse transcription-PCR.  Both BKR1 and BKR2 showed significantly upregulated gene expression in the group   of hypertensive patients. Specifically, BKR1 gene expression was 142.1 +/- 42.2  in hypertensives versus 20.2 +/- 8 in controls (P = 0.024) and BKR2 was 1222.2  +/- 361.6 in hypertensives versus 259.5 +/- 99.1 in controls (P = 0.038).  Antihypertensive treatment resulted in a decrease in BKR1 (from 142.1 +/- 42.2 to  55.2 +/- 17.1, P = 0.065) and in BKR2 (from 1222.2 +/- 361.6 to 256.8 +/- 81.8, P  = 0.014) gene expression. BKR1 and BKR2 gene expression on peripheral monocytes  is upregulated in essential hypertension. This may lead to functional changes in   monocytes and contribute to the development of target organ damage in  hypertensive patients."|"bkr1,bkr2,hypertensive,patients,monocytes"|"bkr1,bkr2,expression,gene,hypertensive" 
"AB  - OBJECTIVE: Hypertension and an atherogenic lipid profile are known risk factors  for coronary heart disease (CHD). Hypertensives show greater changes in  atherogenic plasma lipids to acute stress than normotensives. In this study, we  investigated whether attribution of failure is associated with lipid stress  reactivity in hypertensive compared with normotensive men. METHODS: 18  normotensive and 17 hypertensive men (mean+/-SEM; 45+/-2.2 years) underwent an  acute standardized psychosocial stress task that can be viewed as a situation of   experimentally induced failure. We assessed external-stable (ES),  external-variable (EV), internal-stable (IS), and internal-variable (IV)  attribution of failure and psychological control variables (i.e. extent of  depression and neuroticism). Moreover, total cholesterol (TC),  low-density-lipoprotein cholesterol (LDL-C), and norepinephrine were measured  immediately before and several times after stress. RESULTS: ES moderated TC- and   LDL-C-stress reactivity in hypertensives as compared to normotensives  (interaction mean arterial pressure [MAP]-by-ES for TC: F=3.71, p=.015; for  LDL-C: F=3.61, p=.016). TC and LDL-C levels were highest in hypertensives with  low ES immediately after stress (p</=.039). In contrast, hypertensives with high   ES did not differ from normotensives in TC and LDL-C immediately after stress  (p's>.28). Controlling for norepinephrine, depression, and neuroticism in  addition to age and BMI did not significantly change results. There were no  significant associations between lipid baseline levels or aggregated lipid  secretion and IS, IV, or EV (p's>.23). CONCLUSION: Our data suggest that ES may  independently protect from elevated lipid stress reactivity in hypertensive  individuals. ES thus might be a protective factor against CHD in hypertension."|"stress,es,lipid,hypertensives,tc"|"stress,es,ldl,lipid,tc" 
"AB  - Low grade inflammation exerts a crucial pathogenic role in hypertension and  cardiovascular disease. A large body of evidence indicates that innate and  adaptive immune systems, and in particular T cells, are involved. A balance  between T-effector lymphocytes and Treg lymphocytes represents a crucial  regulatory mechanism that, when altered, favours blood pressure elevation and  organ damage development. Of note, Treg lymphocytes exert important  anti-inflammatory properties, whose activities guarantees vascular homeostasis  and protects the vessel wall from the development of atherosclerosis. In humans,   most of evidence ascertaining essential hypertension as a condition of chronic  low-grade inflammatory status revealed a strict and independent association  between CRP, TNF-alpha, IL-6 or adhesion molecules and vascular changes in  essential hypertensive patients. Evidence of involvement of the immune system in   vasculature from patients with hypertension or cardiovascular disease starts to  appear in literature. Further investigation on immunity, including the role of  T-lymphocytes, will help develop of new therapeutic targets that may improve  outcomes in hypertension and cardiovascular disease and discover novel approaches  in the treatment of hypertension and vascular disease."|"hypertension,lymphocytes,vascular,evidence,cardiovascular"|"hypertension,disease,lymphocytes,cardiovascular,evidence" 
"AB  - OBJECTIVE: To explore safe, effective, simple and easy non-drug treatments for  grade 1 essential hypertension. METHODS: According to TCM syndrome  differentiation, 126 cases of grade 1 essential hypertension were classified into  4 types: liver-fire hyperactivity syndrome, yin-deficiency and yang-hyperactivity  syndrome, excessive phlegm-dampness syndrome, yin-yang deficiency syndrome, and  then the patients were randomly divided into a photoelectric combined with  musical treatment group (group A), an acupuncture group(group B) and a placebo  group (group C). The acupoints were selected according to TCM syndrome  differentiation in group A and group B, and multi-mode audio frequency pulse  photoelectric therapeutic apparatus and acupuncture were used in the two groups  respectively, once daily. Taichong (LR 3) and Quchi (LI 11) were selected in  liver-fire hyperactivity syndrome, Taixi (KI 3) and Sanyinjiao (SP 6) were  selected yi yin-deficiency and yang-hyperactivity syndrome, Zusanli (ST 36) and  Fenglong (ST 40) were selected in excessive phlegm-dampness syndrome, while Taixi  (KI 3) and Guanyuan (CV 4) were selected yi yirryang deficiency syndrome. The  group C was treated with oral administration of starch tablet (25 mg), one tablet  each time,three times everyday. Ten days were considered as one course, totally  three courses were required in the three groups. The blood pressure and scores of  TCM syndromes before and after treatment were compared among the three groups.  RESULTS: The blood pressure decreased significantly after treatment in group A  and group B (all P<0.01), and the decrease in systolic blood pressure was more  significant in group A (P < 0.05). The total effective rate was 90.5 / (38/42) in  group A, which was superior to 71. 4 (30/42, P < 0.05) in group B and 19.1%  (18/34, P<0. 01) in group C. The scores of TCM syndromes were both improved in  group A and group B, but without significant difference between the two groups (P  > 0.05). CONCLUSION: The clinical effect of multi-mode audio frequency pulse  photoelectric therapeutic apparatus for treatment of grade 1 essential"|"group,syndrome,selected,groups,three"|"group,syndrome,selected,deficiency,groups" 
"AB  - BACKGROUND AND AIMS: Blood pressure control is closely related to target organ  damage in elderly patients with hypertension. The aim of this study was to  determine the relationship between ambulatory blood pressure monitoring (ABPM)  indices and cardiac damage in elderly male patients with treated essential  hypertension (EH). METHOD: This study included 998 Chinese men (mean age, 78.44  +/- 12.02 years) with EH. Participants underwent cardiac function assessment,  laboratory testing, and ABPM, including ABP, BP variability, BP circadian  rhythms, and hypertensive or hypotensive time indices. The relationships between   ABPM indices and cardiac damage (expressed by shape and function) were assessed  using ridge regression analysis. RESULTS: Ridge regression analysis revealed the   following after adjustments for age, common cardiovascular risk factors, disease,  and medications: N-terminal fragment pro-B-type natriuretic peptide was  negatively correlated with the diastolic blood pressure nocturnal fall rate; the   peak early/atrial velocity (E/A) ratio E/A ratio was negatively correlated with  the 24 h mean systolic blood pressure (24 hmSBP), daytime SBP (dSBP), and  nocturnal SBP (nSBP); and ejection fraction (EF) was negatively correlated with  24 h SBP percent time of elevation (24 hSBP PTE %) and 24 h DBP percent time of  elevation (24 hDBP PTE %). Left ventricular mass (LVM) was positively correlated   with the 24 hmSBP, dSBP, nSBP, 24 h mean pulse pressure (24 hmPP), day mean pulse  pressure, and nocturnal mean arterial pressure, whereas LVM was negatively  correlated with the NDBPF. CONCLUSIONS: Our study showed that the ABPM indices  associated with cardiac damage may be regarded as an early predictive marker for   cardiac function impairment in elderly male patients with EH."|"pressure,correlated,cardiac,negatively,blood"|"24,pressure,cardiac,correlated,mean" 
"AB  - AIM: We report the first experience of Lyon's university hospital regarding renal  denervation to treat patients with resistant essential hypertension. PATIENTS AND  METHODS: Over a one-year period, 17 patients were treated (12 men, 5 women) with   renal denervation. Baseline characteristics were as follows: age 56.5+/-11.5  years, BMI 33+/-5kg/m(2) and ambulatory blood pressure 157+/-16/87+/-13mmHg with   4.2+/-1.5 anti-hypertensive treatment. RESULTS: We did not observe  intra-operative or early complications. After a median follow-up of 3 months and   with the same anti-hypertensive treatment, office systolic blood pressure (SBP)  and diastolic blood pressure (DBP) decrease respectively of 20+/-15 (P<0.001) and  10+/-13mmHg (P=0.014) (n=17). After six months of follow-up, ambulatory blood  pressure (ABPM) decrease of 17.5+/-14.9mmHg (P=0.027) for SBP and of  10.5+/-9.6mmHg (P=0.029) for DBP (n=6). Among these patients, five of them were  controlled (ABPM inferior to 130/80mmHg) and electrical left ventricular  hypertrophy indexes decreased: R wave in aVL lead of 4+/-3mm (P=0.031), Sokolow  index of 3+/-3mm (P=0.205), Cornell voltage criterion of 9+/-7mm (P=0.027) and  Cornell product of 1310+/-1104 (P=0.027). CONCLUSION: Our results are in  accordance with data from other centers. On average blood pressure decreases  significantly but important inter individual variations are observed. The  procedure seems safe."|"patients,blood,pressure,mmhg,mm"|"blood,pressure,patients,027,17" 
"AB  - Activation of the renin-angiotensin-aldosterone system (RAAS) and abnormal  adipokine levels are biological alterations that affect blood pressure regulation  and interact to link hypertension, obesity and metabolic diseases. While  imbalanced levels of hormones produced by adipocytes including  hypo-adiponectinaemia and hyperleptinaemia were reported in hypertension, little   is known about how antihypertensive therapy affects these alterations. This study  aimed to evaluate the effects of enalapril on plasma adiponectin and leptin  levels in hypertensive individuals. Thirty-seven untreated hypertensive patients   were prospectively treated with enalapril for 8 weeks. Blood samples were  collected at baseline and after the treatment with enalapril. Plasma adiponectin   and leptin levels were measured by enzyme-linked immunoassay. We found  significant increases in adiponectin levels after enalapril treatment (5.4 +/-  3.7 versus 6.0 +/- 4.5 mug/mL, mean +/- S.D., p = 0.04). Conversely, leptin  levels were unchanged (18.0 +/- 14.7 versus 18.4 +/- 14.8 ng/mL, mean +/- S.D., p  = 0.31). Multiple linear regression revealed that baseline leptin is a  significant predictor of systolic blood pressure reduction (beta=0.269, p = 0.01)  in hypertensive individuals treated with enalapril. While enalapril increases  adiponectin levels in hypertensive individuals, baseline leptin levels predict  blood pressure reduction in response to this therapy. These findings support the   idea of an important relationship between RAAS and adipose tissue in hypertension  and suggest that enalapril improves the adipokine profile, possibly allowing  beneficial effects to overweight or obese hypertensive individuals."|"levels,enalapril,hypertension,blood,leptin"|"levels,enalapril,hypertensive,leptin,adiponectin" 
"AB  - INTRODUCTION: The main objective was to compare the mean change in augmentation  index of hypertensive patients treated with nebivolol or atenolol. METHODS:  Multicenter, double-blind randomized study conducted in six Spanish centers. We  enrolled outpatients between the ages of 40 and 65 years with mild or moderate  essential hypertension (systolic blood pressure, SBP >/= 140 mmHg to </= 179 mmHg  and diastolic blood pressure, DBP >/= 90 mmHg to </= 109 mmHg after a 2-week  run-in placebo period). Patients received nebivolol 5 mg or atenolol 50 mg once  daily. At week 3, atenolol could be titrated up to 100 mg qd for non-responders.   Additionally, patients not achieving normal blood pressure after 6 weeks could be  treated with 25 mg hydrochlorothiazide. Follow-up visits were at 3, 6 and 10  weeks. RESULTS: The final study population of 138 patients (58% men; median age  52.6 years, range 40-67 years) was randomized into two groups of 69 patients  each. Baseline characteristics of the two groups were similar. At the screening  visit, 69% presented with mild hypertension. Nebivolol modified the mean  augmentation index to a lesser extent than atenolol after 10 weeks (mean  difference 3.1%, 95% CI 0.55-5.69; p = 0.027). A higher proportion of patients in  the atenolol group required a diuretic. Reductions in central aortic pressure and  peripheral arterial pressure were similar for both treatment groups. CONCLUSIONS:  The study confirms that nebivolol produces a less pronounced impact on  augmentation index than atenolol."|"patients,atenolol,pressure,nebivolol,study"|"atenolol,patients,pressure,mg,mmhg" 
